ProjectType,NamePlateRating,InServiceDate,ProjectStatus,ProjectID,CompletionDate,ProjectCircuitID,Hybrid,SolarPV,EnergyStorageSystem,Wind,MicroTurbine,SynchronousGenerator,InductionGenerator,FarmWaste,FuelCell,CombinedHeatandPower,GasTurbine,Hydro,InternalCombustionEngine,SteamTurbine,Other
NRESPHOTO,5000,NULL,NULL,20317,05:22.0,1501802,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,17.6,NULL,NULL,20725,38:22.0,1501802,N,17.6,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4988,1/30/2024,NULL,16149,00:51.0,1502030,N,4988,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,3500,NULL,NULL,20464,02:36.0,1502030,N,3500,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,5,NULL,NULL,20781,48:16.0,1502601,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,1875,NULL,NULL,20764,37:16.0,1503002,N,1875,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,14,NULL,NULL,19952,30:30.0,1503047,N,14,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,15,NULL,NULL,17515,20:49.0,1503101,Y,9.6,8,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.6,NULL,NULL,21022,41:38.0,1503101,N,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,2000,12/22/2023,NULL,15439,52:12.0,1503202,N,2000,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,10,NULL,NULL,20386,05:34.0,1503701,N,10,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,19149,53:43.0,1503901,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,2900,5/31/2023,NULL,16388,55:44.0,1503901,N,2900,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,3125,NULL,NULL,17985,00:01.0,1503902,N,3125,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,2000,5/15/2024,NULL,17255,36:17.0,1505002,N,2000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4750,NULL,NULL,18964,22:13.0,1505002,N,4750,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,21084,19:25.0,1505002,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,20760,NULL,200949055,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,15.2,NULL,NULL,19987,42:32.0,2300212,N,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,4/10/2024,NULL,15322,47:28.0,2300303,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,7.6,NULL,NULL,19290,11:37.0,2300520,N,7.6,5.8,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,3000,NULL,NULL,20599,34:29.0,2300520,N,3000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,3600,NULL,NULL,20620,42:45.0,2300520,N,3600,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,20621,41:50.0,2300520,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,11.4,NULL,NULL,21107,54:04.0,2300612,N,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4950,NULL,NULL,18825,43:58.0,2300732,N,4950,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4950,NULL,NULL,18826,12:22.0,2300732,N,4950,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4950,NULL,NULL,18827,33:11.0,2300732,N,4950,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4950,NULL,NULL,18668,05:57.0,2300732,N,4950,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,8.784,NULL,NULL,21007,18:20.0,2300821,N,8.784,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,21.16,NULL,NULL,16948,34:12.0,2300823,Y,14.16,7,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,13.8,NULL,NULL,16546,08:29.0,2301012,Y,8,5.8,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,19498,08:31.0,2301032,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,19994,17:29.0,2301123,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,15.2,NULL,NULL,17961,40:38.0,2301358,N,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,1000,NULL,NULL,20678,06:32.0,2301522,N,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,5.52,NULL,NULL,14114,03:29.0,2301614,N,5.52,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,12.1,NULL,NULL,18091,19:56.0,2301822,N,7.6,4.5,0,0,0,0,0,0,0,0,0,0,0,0
WindESS,5000,NULL,NULL,19119,13:28.0,2301970,Y,0,5000,5000,0,0,0,0,0,0,0,0,0,0,0
WindESS,4670,NULL,NULL,19120,39:10.0,2301970,Y,0,5000,5000,0,0,0,0,0,0,0,0,0,0,0
PVESS,7.6,NULL,NULL,20696,50:10.0,2301970,N,7.6,5,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,20733,03:03.0,2301970,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,2083,NULL,NULL,20052,21:39.0,2302075,N,2145,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,2100,NULL,NULL,20114,37:59.0,2302075,N,2400,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,19684,49:25.0,2302075,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,225,NULL,NULL,18481,42:59.0,2302112,N,225,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,19129,51:53.0,2302704,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,19130,32:41.0,2302704,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,3000,NULL,NULL,19131,47:29.0,2302704,N,3000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,17518,01:13.0,2302704,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,2000,NULL,NULL,20510,33:50.0,2302704,N,2000,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,9,NULL,NULL,19854,38:12.0,2303012,N,9,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,6.144,NULL,NULL,20996,NULL,2303012,N,6.144,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,19796,49:28.0,2303504,N,5000,3750,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,18511,00:18.0,2303504,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4699,NULL,NULL,18512,58:47.0,2303504,N,4699,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,10,NULL,NULL,20491,22:30.6,2304232,N,10,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,2500,NULL,NULL,19524,45:31.0,2304612,N,2500,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,3000,NULL,NULL,18176,18:20.0,2304725,N,3000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4000,NULL,NULL,19207,39:16.0,2304727,N,4000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,2750,NULL,NULL,20112,23:00.0,2304942,N,2750,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,3375,NULL,NULL,20901,42:06.0,2304942,N,3375,0,0,0,0,0,0,0,0,0,0,0,0,0
WindESS,5000,NULL,NULL,17944,22:52.0,2305065,Y,0,5000,5000,0,0,0,0,0,0,0,0,0,0,0
WindESS,4025,NULL,NULL,18485,57:07.0,2305065,Y,0,5000,5000,0,0,0,0,0,0,0,0,0,0,0
PVESS,23.35,NULL,NULL,18199,07:54.0,2305066,N,10.03,13.32,0,0,0,0,0,0,0,0,0,0,0,0
ComWind,27000,NULL,NULL,17439,NULL,2305066,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,5.04,NULL,NULL,19465,23:15.0,2305066,N,5.04,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4.4,NULL,NULL,15550,39:51.0,2305066,N,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,14,NULL,NULL,19872,30:09.0,2305112,N,14,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,10,NULL,NULL,20665,29:19.0,2305312,N,10,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,9.984,NULL,NULL,21126,42:29.0,2305516,N,9.984,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,500,Q3 2022,NULL,16605,42:41.0,2305516,N,500,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,7.6,NULL,NULL,20600,12:27.0,2306212,Y,7.6,5,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,15.2,NULL,NULL,20788,03:17.0,2306218,N,15.2,10,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,490,NULL,NULL,18009,41:00.0,2306218,N,490,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,875,NULL,NULL,19089,06:44.0,2306330,N,875,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,9.216,NULL,NULL,20338,56:11.0,2306330,N,9.216,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.296,NULL,NULL,21135,30:38.0,2306330,N,7.296,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,7.6,NULL,NULL,20525,07:56.0,2306435,Y,7.6,5,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,18,NULL,NULL,19830,49:52.6,2306435,N,18,18,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,9.57,NULL,NULL,18063,38:28.0,2306435,N,9.57,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,11.56,NULL,NULL,17836,06:37.0,2306435,N,11.56,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,21060,58:44.0,2306960,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,21077,35:32.0,2306961,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,13.6,NULL,NULL,20823,53:45.0,2307010,N,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0
WindESS,5000,NULL,NULL,21067,12:52.0,2307011,Y,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0
WindESS,5000,NULL,NULL,21068,08:53.0,2307011,Y,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,21105,47:29.0,2307011,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4988,6/15/2023,NULL,17457,26:09.0,2307011,N,4988,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,18356,26:35.0,2307011,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,3000,NULL,NULL,18379,37:12.0,2307011,N,3000,0,0,0,0,0,0,0,0,0,0,0,0,0
ESS,9700,NULL,NULL,13543,42:04.0,2307210,N,0,9700,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,17.68,NULL,NULL,20405,20:06.0,2307309,N,7.68,10,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,3.84,NULL,NULL,20792,28:17.0,2307309,N,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,14,NULL,NULL,20210,16:06.0,2307390,N,14,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,13.176,NULL,NULL,18474,13:29.0,2307412,N,13.176,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,80,NULL,NULL,11339,57:58.0,2307412,N,80,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,160,NULL,NULL,7310,59:25.0,2307412,N,160,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,10,NULL,NULL,21146,00:36.0,2307645,N,10,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,9,NULL,NULL,21075,53:15.0,2307647,N,9,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.6,NULL,NULL,21163,09:43.0,2307716,N,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4000,8/31/2023,NULL,17752,34:14.0,2307716,N,4000,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,16.615,NULL,NULL,19265,36:42.0,2307901,Y,5.015,11.6,0,0,0,0,0,0,0,0,0,0,0,0
ESS,NULL,NULL,NULL,13291,43:03.0,2307901,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,9.15,NULL,NULL,20690,16:02.0,2307901,N,9.15,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,8.8,NULL,NULL,20719,51:36.0,2308239,N,3.8,5,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,8.7,NULL,NULL,21085,40:18.0,2308239,N,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,6,NULL,NULL,20763,07:52.0,2308240,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,10.2,NULL,NULL,20960,09:09.0,2308240,N,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.6,NULL,NULL,14899,04:27.0,2308240,N,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,3,NULL,NULL,16428,37:21.0,2308241,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,20.2,NULL,NULL,20720,11:22.0,2308241,N,15.2,15,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,11.4,NULL,NULL,15399,36:27.0,2400202,N,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,12,NULL,NULL,15917,42:24.0,2400202,N,12,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,13.8,NULL,NULL,20587,42:12.0,2401011,Y,3.8,10,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,3425,NULL,NULL,20898,16:06.0,2401198,N,3425,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,3150,NULL,NULL,20687,19:58.0,2401275,N,3150,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,12.39,NULL,NULL,19145,34:11.0,2401275,N,12.39,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,2000,10/30/2023,NULL,17267,09:23.0,2401310,N,2000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4000,5/15/2023,NULL,16416,22:47.0,2401310,N,4000,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.67,NULL,NULL,20752,15:29.0,2401311,N,7.67,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4950,NULL,NULL,20796,54:36.0,2401311,N,4950,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,4.13,NULL,NULL,20695,45:22.0,2401589,N,4.13,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,9,NULL,NULL,21001,50:26.0,2401610,N,9,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.68,NULL,NULL,21062,44:23.0,2401610,N,7.68,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,14.4,NULL,NULL,21202,NULL,2401610,N,14.4,5,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,19.2,NULL,NULL,19167,27:31.0,2401610,N,7.6,11.6,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,22.8,NULL,NULL,19772,11:28.0,2401612,N,22.8,22.8,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,11.52,NULL,NULL,19351,45:02.0,2401760,N,11.52,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,200,NULL,NULL,16793,05:21.0,2401763,N,200,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,13.6,NULL,NULL,20204,27:07.0,2401842,N,13.6,7,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,3.8,NULL,NULL,20320,36:19.0,2401844,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,19.2,NULL,NULL,18943,46:33.0,2401844,N,7.6,11.6,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,9.9,NULL,NULL,20727,53:25.0,2401970,N,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,10.5,NULL,NULL,20743,18:41.0,2401970,N,10.5,5.76,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,15.2,NULL,NULL,20773,23:58.0,2402182,Y,15.2,5,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,420,NULL,NULL,16790,22:33.0,2402229,N,420,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,3600,NULL,NULL,20496,40:39.0,2402229,N,3600,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,5,NULL,NULL,15100,04:50.0,2402321,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,12,NULL,NULL,20519,25:16.0,2402321,N,12,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,10.915,NULL,NULL,21213,03:23.0,2402322,N,10.915,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,15,NULL,NULL,19893,23:38.0,2402322,N,15,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,14.75,NULL,NULL,17731,15:15.0,2402324,N,14.75,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,6,NULL,NULL,19081,37:59.0,2402480,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,14.16,NULL,NULL,21219,28:09.0,2402480,N,14.16,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4050,NULL,NULL,20627,15:35.0,2402480,N,4050,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,2700,NULL,NULL,20770,14:05.0,2402583,N,2700,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,3500,NULL,NULL,18056,39:31.0,2402583,N,3500,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,11,NULL,NULL,13943,47:20.0,2402583,N,11,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,14.4,NULL,NULL,20566,21:15.0,2402584,N,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,6,NULL,NULL,20559,43:44.0,2402624,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.6,NULL,NULL,19743,18:50.0,2402624,N,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,11.4,NULL,NULL,20297,11:51.0,2402624,N,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,18.56,NULL,NULL,15628,53:01.0,2402625,N,18.56,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,499,NULL,NULL,21099,51:32.0,2402786,N,499,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,6,NULL,NULL,21113,30:02.0,2402786,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,3200,NULL,NULL,20363,56:54.0,2402787,N,3200,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,6,NULL,NULL,21274,NULL,2402820,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,3.8,NULL,NULL,21129,06:43.0,2403195,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,5.7,NULL,NULL,20782,48:32.0,2403252,N,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.375,NULL,NULL,16924,08:05.0,2403252,N,7.375,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,12.6,NULL,NULL,14789,47:02.0,2403404,Y,7.6,5,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.6,NULL,NULL,14830,39:31.0,2403605,N,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.6,NULL,NULL,15011,26:42.0,2403605,N,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,2.88,NULL,NULL,14398,58:10.0,2403605,N,2.88,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,11.505,NULL,NULL,20613,10:01.0,2403605,N,11.505,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,10.5,NULL,NULL,21255,NULL,2403607,N,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,6.912,NULL,NULL,21236,35:04.0,2403607,N,6.912,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,5,NULL,NULL,14263,01:35.0,2403607,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,11.4,NULL,NULL,14935,28:38.0,2403658,N,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,6,NULL,NULL,15290,54:22.0,2403658,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,17.6,NULL,NULL,19463,56:24.0,2403658,N,17.6,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,11.4,NULL,NULL,20761,00:29.0,2403658,N,11.4,5,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,20744,42:31.0,2403658,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,15.2,NULL,NULL,21011,58:18.0,2403659,Y,15.2,5,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,6,NULL,NULL,20302,38:01.0,2403659,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,64,NULL,NULL,15470,17:37.0,2403659,N,64,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,394,NULL,NULL,15471,32:47.0,2403659,N,394,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,23,NULL,NULL,14132,26:11.0,2403734,N,23,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,13.4,NULL,NULL,20229,41:52.0,2403734,N,7.6,11.6,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,6,NULL,NULL,20062,22:37.0,2403734,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,3741,NULL,NULL,18398,59:00.0,2403734,N,3741,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,10.2,NULL,NULL,20917,58:19.0,2403734,N,10.2,5,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,6,NULL,NULL,20867,16:39.0,2403734,N,6,7,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,7.6,NULL,NULL,20689,01:23.0,2403734,N,7.6,5,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,6,NULL,NULL,20737,17:35.0,2403736,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,6,NULL,NULL,18661,44:05.0,2403736,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,750,11/1/2023,NULL,16860,35:24.0,2403738,N,750,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,10,NULL,NULL,14569,24:21.0,2403885,N,10,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,10.76,NULL,NULL,12483,27:46.0,2403999,Y,5.76,5,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,8.064,NULL,NULL,20793,47:13.0,2403999,N,8.064,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,6,NULL,NULL,20863,15:24.0,2403999,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,6.9,NULL,NULL,21124,06:06.0,2403999,N,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,15,NULL,NULL,20771,51:52.0,2404030,N,15,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,9.735,NULL,NULL,21168,55:39.0,2404201,N,9.735,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,5,NULL,NULL,18065,25:27.0,3100103,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,17939,46:58.0,3100104,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,8/15/2024,NULL,17048,05:43.0,3100104,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,11.4,NULL,NULL,18441,45:11.0,3100502,N,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,2/10/2023,NULL,16017,05:08.0,3100602,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,2700,8/30/2023,NULL,16895,58:24.0,3100603,N,2700,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,2200,6/15/2023,NULL,16932,41:27.0,3100603,Y,2200,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4791,12/31/2023,NULL,16962,54:04.0,3100603,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
WindESS,5000,NULL,NULL,21016,56:27.0,3100701,Y,0,5000,5000,0,0,0,0,0,0,0,0,0,0,0
WindESS,5000,NULL,NULL,21017,59:13.0,3100701,Y,0,5000,5000,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,3600,NULL,NULL,20882,13:05.0,3100702,N,3600,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.6,NULL,NULL,14907,56:13.0,3100801,N,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.6,NULL,NULL,14200,37:41.0,3100801,N,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,3.8,NULL,NULL,14986,48:41.0,3100804,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,6,NULL,NULL,21176,11:35.0,3100804,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,5,NULL,NULL,14566,55:42.0,3100808,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,15.44,NULL,NULL,17336,57:57.0,3100809,Y,3.84,11.6,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,180,NULL,NULL,17685,46:21.0,3100901,N,180,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,9.216,NULL,NULL,19931,44:02.0,3100901,N,9.216,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,3.8,NULL,NULL,14563,51:07.0,3100901,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,3.8,NULL,NULL,14226,17:48.0,3100901,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,6.72,NULL,NULL,14471,59:49.0,3101102,N,6.72,0,0,0,0,0,0,0,0,0,0,0,0,0
